,Data Coleta,y_test,svm_target,rf_target,dt_target,mlp_target
500,2017-12-14,0.7069482150112286,0.6595088491848766,0.6601508863943824,0.7342526748808118,0.6902482518020052
501,2017-12-14,0.5152787981403776,0.5553826242686257,0.5731540604751845,0.6019519076542227,0.5802980635310029
502,2017-12-14,0.8605994568032509,0.7885341586806554,0.8378972433942324,0.8442963706037543,0.8433878849421808
503,2017-12-14,0.8282812388654962,0.7996045019531819,0.8506966539851706,0.8803798542793522,0.8469422221528825
504,2017-12-14,0.8952955199609971,0.820937039981416,0.8966699299990789,0.912842601061952,0.8764382511828185
505,2018-01-11,0.7017155289682266,0.7576593563647871,0.7991199494172875,0.804138058488236,0.8062355648998488
506,2018-01-11,0.27748289105279683,0.41802831110029337,0.4038062424309748,0.3757592951854388,0.4278481222920063
507,2018-01-11,0.4930892587418756,0.5021448423675701,0.48713515229326143,0.405919662642729,0.5221841090060193
508,2018-01-11,0.8049486933574168,0.7671223241132477,0.8238288052830733,0.8541309201348226,0.8207115007939638
509,2018-01-11,0.6014493246798456,0.6504181358308159,0.6568487837952303,0.6330250841431408,0.7003106477506618
510,2018-01-11,0.8052300181708426,0.760389110614607,0.815290520179954,0.830576591834747,0.8126530365764784
511,2018-01-11,0.7035174214995952,0.6942151710791922,0.7659279316851473,0.7699550756862855,0.7380284531937996
512,2018-01-11,0.7372233550682927,0.7678968030812718,0.7960123950901915,0.761881381240201,0.8179172534340395
513,2018-01-18,0.679239260100476,0.6513058033361638,0.6560046205383498,0.6096511557661243,0.7098898319714215
514,2018-03-07,0.6456328268995728,0.6138811678546852,0.6300318676056171,0.6281628562110685,0.6557368332694633
515,2018-03-07,0.8039121820876555,0.7515127078028472,0.797779157567748,0.8239329536924086,0.8049147650732611
516,2018-03-14,0.5295936430968123,0.49251439938057273,0.5205434122453803,0.5176602250426265,0.5263804272184307
517,2018-03-21,0.8524378938211362,0.8036496332873242,0.8812931075710542,0.8887833142067392,0.8599237993401423
518,2018-03-21,0.683061767410607,0.7154641203178007,0.7865611692134418,0.7292244042355155,0.760615573649173
519,2018-03-21,0.6055347044923562,0.6089013885262153,0.6294152805336912,0.6667852124653436,0.6469379983062509
520,2018-03-21,0.8031053621930451,0.736405593949607,0.7779747088236567,0.789257924226672,0.7952309483376556
521,2018-03-21,0.4098510312194695,0.3941674106715165,0.3877267880982831,0.3757592951854388,0.40198357417419295
522,2018-03-21,0.5665554654492909,0.5824789182071115,0.6040342731494495,0.6740151611639136,0.6101266022978447
523,2018-05-16,0.7728782509064456,0.7163301876912669,0.7928771354839576,0.8036614277261491,0.7573881033546712
524,2018-05-16,0.7488834369241887,0.6629898197163484,0.7007308115740006,0.7006347315802114,0.7142435183658353
525,2018-05-22,0.8885941026026549,0.7987088799730035,0.8722481279242901,0.8954029260354289,0.851708617664954
526,2018-05-22,0.7099550268474938,0.6179308524994338,0.6680916837957623,0.7342526748808118,0.6457726477740148
527,2018-05-22,0.8518088064292548,0.7724261342763163,0.8416800918338797,0.8506457249313282,0.8252230948045953
528,2018-05-22,0.8666945657797688,0.7948002702167172,0.8442814190351161,0.8864614110394203,0.8412577249326738
529,2018-05-22,0.6191967761040048,0.5973781658258337,0.5537982097503504,0.503713544864317,0.6274086982734742
530,2018-05-22,0.8207820049110288,0.7665780221568552,0.8146559155389897,0.7796553431890716,0.8136348223356356
531,2018-05-23,0.7846303350383793,0.7202946259288965,0.762657252050113,0.7699550756862855,0.7638118397138329
532,2018-07-25,0.7812042615583253,0.7055430239256026,0.7560365793394643,0.7430536103388491,0.7463451618932524
533,2018-07-26,0.7439602001525734,0.6867177269703835,0.6780570469904048,0.7433058458521968,0.7196525035306366
534,2018-07-26,0.6474237639354535,0.608258970637994,0.5881244925416282,0.5619141238486505,0.6427916636792748
535,2018-07-26,0.5575563264262333,0.6603337150876329,0.6148216223674169,0.48077627070275164,0.6842656506714928
536,2018-07-26,0.8363924905987531,0.7377404138956678,0.732341755021896,0.761673380702624,0.7695594556599692
537,2018-07-26,0.7276977865064785,0.6088743363988425,0.6421676580547688,0.729090875738221,0.6297509668302768
538,2018-07-26,0.6181296554123467,0.5432634404033359,0.5495942279841516,0.5370953375297245,0.5709971779168103
539,2018-07-26,0.8964205767052824,0.820970973451949,0.8974348443892827,0.912842601061952,0.8764712311232562
540,2018-09-27,0.8624112283846085,0.7714098457043128,0.8159132592285272,0.8045140710737257,0.8186632818100792
541,2018-09-27,0.8110649970592917,0.7718412269630186,0.8090328016640893,0.7796553431890716,0.8209998873998914
542,2018-09-27,0.7930992967508554,0.7955992025348826,0.8362069303597214,0.8166269526272565,0.852409982507369
543,2018-09-27,0.7158882254019889,0.6799804630018074,0.737013738534736,0.7365126861430809,0.7221888038145376
544,2018-11-28,0.8008201269053346,0.7736633702068831,0.8187277888066508,0.8864614110394203,0.8168040296564446
545,2018-11-28,0.6723618781631945,0.6109220421251835,0.6696525034920225,0.729090875738221,0.6369806479577078
546,2018-11-28,0.8606623330152923,0.785989513462426,0.8358425586099822,0.8442963706037543,0.841056405569558
547,2018-11-28,0.6226844261321994,0.5429709411155483,0.5248751828721536,0.5535552611161274,0.564812090706609
548,2018-11-28,0.7995490621391588,0.7710788337088366,0.7969354902391642,0.8277145950511978,0.8204443133665924
549,2018-11-28,0.8761750450079561,0.8177067874026125,0.8849248136894733,0.8959846351571737,0.8731304708020263
550,2018-11-29,0.7952472044334601,0.7903102420813759,0.8282732573123046,0.7648551667093652,0.8449711908725042
551,2018-11-29,0.6410590528533494,0.6575959909529037,0.6774436788466213,0.639302336958657,0.7083013491149652
552,2018-11-29,0.6644496932630877,0.6054984095561935,0.6547242270590289,0.667911441038885,0.6499789870315289
553,2019-01-22,0.7940382357700703,0.8027906200055532,0.873247413690644,0.8672500611760573,0.8542612833661248
554,2019-01-22,0.8535540125322895,0.7842908769049648,0.8475937229656758,0.8403648041918739,0.8358756290341947
555,2019-01-22,0.8479792170997734,0.7799803152646498,0.8137494669991204,0.8106338060607788,0.8319709231530694
556,2019-01-22,0.7893992500655118,0.8022151240387416,0.8610540728988115,0.8335212018416749,0.8560706347350241
557,2019-01-22,0.7597668639333972,0.7837369298938739,0.7870070095003727,0.7772679018180036,0.8389338427667985
558,2019-01-22,0.5209978974217269,0.5730769373726694,0.5065009211367175,0.41420180244917615,0.6137047746489592
559,2019-01-22,0.6303172399776448,0.5964367179436094,0.6204591771887548,0.6281628562110685,0.6372134984362556
560,2019-01-22,0.4072832265500845,0.43692676211098624,0.4026037022780453,0.3757592951854388,0.44821162888199223
561,2019-01-31,0.8149764376178089,0.7429204514527326,0.7924598999253867,0.7534311709131258,0.7969403471072373
562,2019-03-14,0.7021039086407819,0.6940241981524318,0.7318865268790519,0.7264879423783426,0.7607839274759125
563,2019-03-14,0.780507704365221,0.7166207344385704,0.7640729124575912,0.7831338944848443,0.7689880713638095
564,2019-03-26,0.6878445201761763,0.6547364435447978,0.5878305117911823,0.5790315658455264,0.7119884290861322
565,2019-03-26,0.6880836919126996,0.6407699840301573,0.6624252596343645,0.692852258586111,0.6888060759927834
566,2019-03-26,0.6580275165642491,0.6158996577715123,0.6482616062213515,0.6187897300710705,0.6616293045132526
567,2019-03-26,0.6980222738514967,0.6850149761334257,0.6786850421120231,0.6732826229072925,0.7458200594864955
568,2019-03-26,0.8343359852594345,0.7662348850096967,0.831165626300274,0.8563370024439441,0.8110996194637785
569,2019-03-26,0.8302392591591986,0.7572515425695048,0.7935827488210802,0.8159239474122215,0.8123339668594196
570,2019-03-26,0.6885107960133748,0.6135765419477137,0.6748643375765612,0.7179740859999336,0.6536123979763727
571,2019-05-15,0.551398084445458,0.5221015220742247,0.5837042902950998,0.45121605758441485,0.5676256403056462
572,2019-05-15,0.7512398480095739,0.6935063971522089,0.7333671574491302,0.7432146963350792,0.7466728100174101
573,2019-05-22,0.8277020772099539,0.7570496720368485,0.8028218399561113,0.8106338060607788,0.8111378326406574
574,2019-05-22,0.47929944545345693,0.41090363104386607,0.4670255240894118,0.4329895941463367,0.42339968618034274
575,2019-05-22,0.88632375320935,0.7862548980554742,0.826467548067657,0.8672500611760573,0.8323659115604963
576,2019-05-22,0.4930029653166037,0.4263969544009718,0.46497003543993026,0.4301171832529519,0.4447137405608113
577,2019-05-22,0.8643861317489889,0.7869804354905299,0.8430559981326858,0.8697760187987523,0.8342558935114659
578,2019-05-22,0.8785040171245118,0.7920025880656396,0.8305333929231807,0.850057815839312,0.8416873716805978
579,2019-05-29,0.7286974284799203,0.6785282777908328,0.7248156462515969,0.7365126861430809,0.7230278041771616
580,2019-07-10,0.8479077042431193,0.7621819264244525,0.811664352187449,0.8427554761256297,0.8093576149310273
581,2019-07-10,0.8711815781673934,0.7894152673087917,0.8533600895528656,0.8641447861050827,0.841027321837866
582,2019-07-17,0.5782281806788282,0.5388052713146971,0.5861398298185783,0.5350825075712362,0.5828125454714373
583,2019-07-24,0.6921231923568706,0.6167906929583691,0.6955322191246252,0.7342526748808118,0.6436126248116032
584,2019-07-24,0.6126247415289152,0.6319830933097526,0.5978528447449566,0.6096511557661243,0.6925055045345638
585,2019-07-25,0.8573885513601267,0.8188559797471651,0.8858879243668331,0.9025534885626268,0.8770096202171528
586,2019-07-25,0.8374609845010333,0.7604887567492711,0.7886391020808573,0.7786250855083396,0.8006933710236697
587,2019-07-25,0.6530627464090444,0.6493196766853535,0.6012143575468933,0.6667852124653436,0.705549467407194
588,2019-07-25,0.853782808872555,0.7955238939908165,0.8545900896822759,0.8381869618625878,0.8440305541378355
589,2019-09-12,0.7743025221069725,0.7033666021963023,0.7703901340265716,0.7961321971346551,0.7518841719188594
590,2019-09-12,0.8095785301956595,0.7642929681803354,0.7921190268642129,0.74634109642663,0.8060322615445181
591,2019-09-19,0.7578496259834153,0.6830205468421859,0.7405920612367766,0.7365126861430809,0.7254302287900003
592,2019-09-25,0.8491846417140628,0.7766243466653873,0.8194496456646232,0.8403648041918739,0.8283674170918656
593,2019-10-02,0.2745759555770231,0.3489297967569531,0.3667123215540426,0.3725182483552627,0.3500188780582105
594,2019-10-02,0.42087402918077166,0.4917043495350242,0.4705702705401506,0.5466335381840832,0.5055708969718031
595,2019-10-02,0.5348651850558579,0.6283867563356591,0.5072514578022091,0.5899562178366335,0.6812088485200047
596,2019-10-02,0.3916428901148628,0.5115545314203345,0.39503790891956625,0.33446669261167644,0.5553028254980316
597,2019-10-02,0.8189469523025684,0.7897230065307317,0.8373830750915249,0.8438906513236206,0.8405747167434874
598,2019-11-06,0.7755907422014183,0.6924935285711424,0.7618456299710513,0.7699550756862855,0.7337470154470038
599,2019-11-21,0.7621246393945136,0.7021116400494807,0.7786887463859755,0.7699550756862855,0.7460857244944267
600,2019-11-21,0.8368348399441813,0.7779592224921987,0.8308364216670739,0.8442963706037543,0.8301724202135417
601,2019-12-04,0.6047348067025503,0.5694119203973746,0.5415627845434356,0.5480635135061624,0.595959676095694
602,2019-12-04,0.8680217850671103,0.799969656330082,0.8689912292436901,0.8587508773246639,0.8515949077406884
603,2019-12-04,0.9011526437895684,0.8217003184514386,0.8870522938545017,0.9025534885626268,0.8797552264301516
604,2019-12-04,0.8897495958778621,0.8138478054054559,0.8998089849343077,0.90306804504873,0.8695986902120263
605,2019-12-04,0.6964456830737602,0.6466699716885314,0.6692975499480521,0.6773778165840904,0.683910731270891
606,2019-12-04,0.7585125939117172,0.7564555149579408,0.7953439422974367,0.804138058488236,0.8072930122013426
